problem_id,same_source,luar_avg_score,luar_tru_score,luar_win_score,cisr_avg_score,cisr_tru_score,znorm_score,lex_score
953cd088-d84a-11ec-bae7-6db9538db276,True,0.48392170667648315,0.48392170667648315,0.31365013122558594,0.2629263401031494,0.4583802819252014,0.9453955367096369,0.7939128452226405
953cf266-d84a-11ec-bae7-6db9538db276,True,0.40131545066833496,0.40131545066833496,0.23278862237930298,0.45578235387802124,0.4699907898902893,0.7898789916606391,0.32273628580247304
953d1f84-d84a-11ec-bae7-6db9538db276,True,0.4714716672897339,0.4714716076850891,0.16742080450057983,0.25634026527404785,0.2543707489967346,1.0163777155179852,0.535466241991446
953d201a-d84a-11ec-bae7-6db9538db276,True,0.3955780267715454,0.3955780863761902,0.22575533390045166,0.10749602317810059,0.07586449384689331,1.0331253597812993,1.8908880829292682
953d3e38-d84a-11ec-bae7-6db9538db276,True,0.2837071418762207,0.2837070822715759,0.12913471460342407,0.31539076566696167,0.31167811155319214,0.8742408964837723,0.1231185444215861
953d4216-d84a-11ec-bae7-6db9538db276,True,0.14930599927902222,0.14424365758895874,0.08462345600128174,0.13862836360931396,0.26367270946502686,0.7289902303081153,0.04886298577958781
953d4a9a-d84a-11ec-bae7-6db9538db276,True,0.344842791557312,0.344842791557312,0.11920815706253052,0.7914087623357773,0.6533004641532898,0.9645905694623353,0.11881487462032625
953d5666-d84a-11ec-bae7-6db9538db276,True,0.3356577157974243,0.3356577157974243,0.20936483144760132,0.12787890434265137,0.12355548143386841,0.970166433864912,0.14018674617898874
953daa76-d84a-11ec-bae7-6db9538db276,True,0.08902782201766968,0.11019492149353027,0.059767961502075195,0.09536272287368774,0.1354149580001831,0.5102885957998957,0.032105123509814426
953dfc10-d84a-11ec-bae7-6db9538db276,True,0.40910881757736206,0.40910863876342773,0.18843227624893188,0.22866660356521606,0.2507200241088867,1.0076828770381592,1.198649356970071
953ea5ca-d84a-11ec-bae7-6db9538db276,True,0.45338529348373413,0.45338529348373413,0.3191812038421631,0.14562171697616577,0.14860016107559204,0.8233473818442786,1.5617079791140431
953f0a10-d84a-11ec-bae7-6db9538db276,True,0.47176170349121094,0.47176170349121094,0.2371065616607666,0.30624520778656006,0.25388801097869873,0.9009284563238779,0.5159547100094718
953f3da0-d84a-11ec-bae7-6db9538db276,True,0.3431469202041626,0.3431469202041626,0.15359842777252197,0.0567096471786499,0.05449420213699341,0.8094943339887648,0.3995906274718223
953f4b56-d84a-11ec-bae7-6db9538db276,True,0.6571770012378693,0.6571770012378693,0.356147825717926,0.7001606822013855,0.749891072511673,0.843518435299121,0.5995266042324472
953f56e6-d84a-11ec-bae7-6db9538db276,True,0.45504796504974365,0.45504796504974365,0.3279017210006714,0.5367766618728638,0.5146292150020599,0.9862146162907549,0.46340789658714
953ffbd2-d84a-11ec-bae7-6db9538db276,True,0.35954147577285767,0.4186941981315613,0.19223743677139282,0.26281028985977173,0.40275269746780396,1.2888154555186786,1.6271205380331724
954012f2-d84a-11ec-bae7-6db9538db276,True,0.4229782223701477,0.4229782819747925,0.2284940481185913,0.4301466941833496,0.48106127977371216,1.0472384698062498,1.6055715154039483
9540d408-d84a-11ec-bae7-6db9538db276,True,0.433626651763916,0.4336267113685608,0.227588951587677,0.17241084575653076,0.20643401145935059,1.0332531586923441,0.40051806347748986
954101bc-d84a-11ec-bae7-6db9538db276,True,0.6408236622810364,0.6408236026763916,0.34765785932540894,0.2739718556404114,0.25811702013015747,0.9766970511589085,1.8453717559519252
95411008-d84a-11ec-bae7-6db9538db276,True,0.4090192914009094,0.4090192914009094,0.30013394355773926,0.6179456412792206,0.6431749165058136,1.0434575997310882,1.8021282979518651
95412ef8-d84a-11ec-bae7-6db9538db276,True,0.3443502187728882,0.3443501591682434,0.16723811626434326,0.16876333951950073,0.1832159161567688,1.0562043048539764,0.9751696317129699
9541e334-d84a-11ec-bae7-6db9538db276,True,0.41153597831726074,0.41153597831726074,0.2778478264808655,0.15190047025680542,0.22432291507720947,0.7726365483300921,0.6570602185656489
95427fa6-d84a-11ec-bae7-6db9538db276,True,0.35980653762817383,0.3598063588142395,0.23532932996749878,0.04012066125869751,0.02828073501586914,0.5098099798405588,0.36430894854395934
9542b02a-d84a-11ec-bae7-6db9538db276,True,0.48022907972335815,0.48022907972335815,0.3501395583152771,0.42780834436416626,0.4514662027359009,0.9263678784279402,1.5510979457899978
95432118-d84a-11ec-bae7-6db9538db276,True,0.5203181505203247,0.5203181505203247,0.41505903005599976,0.3277168869972229,0.29363590478897095,0.9170224480382402,1.2287703891183739
9543409e-d84a-11ec-bae7-6db9538db276,True,0.5078049898147583,0.5078050196170807,0.2975342869758606,0.5158591270446777,0.5557414293289185,0.9635930359952666,0.19844992176055531
9543bca4-d84a-11ec-bae7-6db9538db276,True,0.4256213307380676,0.4256213307380676,0.2576497793197632,0.08859848976135254,0.07036513090133667,0.6469065798987728,0.5543474335492791
9543c92e-d84a-11ec-bae7-6db9538db276,True,0.3675670027732849,0.3675670623779297,0.2104998230934143,0.008266746997833252,0.01770806312561035,0.7478998189375715,0.05340384654652286
9543e684-d84a-11ec-bae7-6db9538db276,True,0.39770084619522095,0.39770084619522095,0.24256843328475952,0.29637235403060913,0.3904631733894348,0.9294095287270935,1.0558372339398525
9543f386-d84a-11ec-bae7-6db9538db276,True,0.5448545813560486,0.5448545217514038,0.2813032865524292,0.45856666564941406,0.2728687524795532,0.9173698465456996,0.22142978225212961
9544552e-d84a-11ec-bae7-6db9538db276,True,0.4501643180847168,0.45016443729400635,0.2539985775947571,0.23944205045700073,0.23105770349502563,0.8187248140044034,0.9126021529017553
9544f646-d84a-11ec-bae7-6db9538db276,True,0.447221040725708,0.44722098112106323,0.1969398856163025,0.2991410493850708,0.2682381868362427,0.9083440291856285,0.5121033442335248
95451db0-d84a-11ec-bae7-6db9538db276,True,0.20998328924179077,0.20998334884643555,0.14472007751464844,0.04048091173171997,0.02891784906387329,0.8184880488671389,0.22734672448838877
95452b16-d84a-11ec-bae7-6db9538db276,True,0.7009053230285645,0.7009053230285645,0.3024340271949768,0.6985635161399841,0.6466161906719208,0.8170713914583922,0.5814987547032038
