problem_id,same_source,luar_avg_score,luar_tru_score,cisr_avg_score,cisr_tru_score,znorm_score,lex_score
90cf1816-d84b-11ec-9161-d308ad6bdb77,True,0.229702889919281,0.22970283031463623,0.3158479928970337,0.2884731888771057,0.9705249638582482,0.45488313724044616
7f6016a2-d84b-11ec-9161-d308ad6bdb77,True,0.036084532737731934,0.036084532737731934,0.016206741333007812,0.009948909282684326,0.07042233063288494,0.12094281957501052
86618bd4-d84b-11ec-9161-d308ad6bdb77,True,0.2810754179954529,0.2810754179954529,0.25373363494873047,0.3412817120552063,0.9354985373963538,0.6471836576965233
8bba631c-d84b-11ec-9161-d308ad6bdb77,True,0.504877895116806,0.5048779845237732,0.3168070316314697,0.3239501714706421,0.9810024846000271,1.14696156649691
98b0ac20-d84b-11ec-9161-d308ad6bdb77,True,0.36822134256362915,0.3682212829589844,0.22135454416275024,0.20712995529174805,0.9641699840298108,0.7501832372461982
898bdc60-d84b-11ec-9161-d308ad6bdb77,True,0.3202746510505676,0.3202747106552124,0.08143037557601929,0.08897143602371216,0.9836173388246032,1.5527531463588176
8b6b04a2-d84b-11ec-9161-d308ad6bdb77,True,0.03947728872299194,0.054335176944732666,0.0035291314125061035,0.003789365291595459,0.017091719526431848,0.004955322955032759
837430de-d84b-11ec-9161-d308ad6bdb77,True,0.620335042476654,0.6203351020812988,0.7250184416770935,0.7150988876819611,0.8903398183751966,0.24613681139932098
89aaf186-d84b-11ec-9161-d308ad6bdb77,True,0.36147308349609375,0.3614732027053833,0.5127159059047699,0.31818854808807373,0.9356888530454531,1.2694635357366657
8420b322-d84b-11ec-9161-d308ad6bdb77,True,0.452381432056427,0.4523814916610718,0.28419655561447144,0.4091396927833557,0.9091711729228729,0.32058109078537633
8c1e2096-d84b-11ec-9161-d308ad6bdb77,True,0.2200985550880432,0.220098614692688,0.039058148860931396,0.029925525188446045,0.839075125084556,0.7086758576821371
9192117c-d84b-11ec-9161-d308ad6bdb77,True,0.24504214525222778,0.245042085647583,0.5111543238162994,0.6467325389385223,0.8975556268225249,0.9814140540485753
9a59f7d4-d84b-11ec-9161-d308ad6bdb77,True,0.45352673530578613,0.45352667570114136,0.09595447778701782,0.06328803300857544,0.9353908303169162,0.7339387546301963
8d69f8d0-d84b-11ec-9161-d308ad6bdb77,True,0.21676617860794067,0.2503683567047119,0.321857213973999,0.5063099265098572,0.8351236428590437,0.3708171194485056
84a81c86-d84b-11ec-9161-d308ad6bdb77,True,0.4418523907661438,0.4418523907661438,0.06794369220733643,0.09290176630020142,0.9706488511586662,1.0352458070463793
887b6372-d84b-11ec-9161-d308ad6bdb77,True,0.33380126953125,0.3338012099266052,0.014490842819213867,0.02476602792739868,0.7727905012076209,0.8658398354030191
977d7248-d84b-11ec-9161-d308ad6bdb77,True,0.41338443756103516,0.4133843779563904,0.26077336072921753,0.28336066007614136,0.9237432338198992,0.5930696381521956
974b9930-d84b-11ec-9161-d308ad6bdb77,True,0.31010711193084717,0.31010717153549194,0.10502219200134277,0.14000850915908813,0.9372948425476495,1.0565755428014971
97fb017c-d84b-11ec-9161-d308ad6bdb77,True,0.2783576250076294,0.2783576250076294,0.22601377964019775,0.2027224898338318,0.8804999098115052,0.4352711615640138
86aa2bbe-d84b-11ec-9161-d308ad6bdb77,True,0.37341076135635376,0.3931397795677185,0.10002481937408447,0.12901461124420166,0.30103475550183956,0.5084368281898396
8357e99c-d84b-11ec-9161-d308ad6bdb77,True,0.3220152258872986,0.32201528549194336,0.3984084725379944,0.34960705041885376,1.0402306084851705,0.8511739945818977
948f6b4a-d84b-11ec-9161-d308ad6bdb77,True,0.4301998019218445,0.43019968271255493,0.3406726121902466,0.3850751519203186,0.9177936605087214,0.5602682475662258
846a6594-d84b-11ec-9161-d308ad6bdb77,True,0.33065617084503174,0.3306562304496765,0.8136526793241501,0.9492400251328945,0.4109198332609437,0.8794567012815586
867afb5a-d84b-11ec-9161-d308ad6bdb77,True,0.4795002341270447,0.47950029373168945,0.09015130996704102,0.1317034363746643,1.0449654629772909,1.2726992635707448
9735e0ea-d84b-11ec-9161-d308ad6bdb77,True,0.5035057961940765,0.5035057663917542,0.4977148175239563,0.5999723970890045,0.677910318119457,0.07809455562601719
80ca76c2-d84b-11ec-9161-d308ad6bdb77,True,0.25163793563842773,0.25163793563842773,0.056750595569610596,0.029933631420135498,0.68043314379363,0.4211956976103126
929c4a60-d84b-11ec-9161-d308ad6bdb77,True,0.30849403142929077,0.3084941506385803,0.4240078330039978,0.5949510931968689,1.1488164135709336,1.2338601861914114
896d7752-d84b-11ec-9161-d308ad6bdb77,True,0.13846755027770996,0.17640602588653564,0.06667482852935791,0.05953603982925415,0.886888079289891,0.2761325819595607
9a14632c-d84b-11ec-9161-d308ad6bdb77,True,0.2840850353240967,0.28408515453338623,0.11841177940368652,0.10347628593444824,0.9358957873882463,1.015643184224676
8361ed98-d84b-11ec-9161-d308ad6bdb77,True,0.41856467723846436,0.4185646176338196,0.6947263777256012,0.6476348042488098,1.0434139356428673,1.6634401236545262
84b07dea-d84b-11ec-9161-d308ad6bdb77,True,0.1765618920326233,0.17656195163726807,0.36949992179870605,0.5616428852081299,0.7196370523216549,1.3658925133166373
821d8c08-d84b-11ec-9161-d308ad6bdb77,True,0.42609703540802,0.42609715461730957,0.25284576416015625,0.25934791564941406,1.1105580858854018,0.3232900726814726
81de1ff0-d84b-11ec-9161-d308ad6bdb77,True,0.35266101360321045,0.3526609539985657,0.03176957368850708,0.03185701370239258,1.0274447132887883,0.6647937454284357
9336c838-d84b-11ec-9161-d308ad6bdb77,True,0.3843573331832886,0.3843572735786438,0.315537691116333,0.24068164825439453,0.8868906785193875,1.4707057823107712
