problem_id,same_source,luar_avg_score,luar_tru_score,luar_win_score,cisr_avg_score,cisr_tru_score,znorm_score,lex_score
141,True,0.23276793956756592,0.30856454372406006,0.15365076065063477,0.14601033926010132,0.22596585750579834,1.0115856806393946,0.6022255691675136
228,True,0.12004232406616211,0.13419485092163086,0.07028025388717651,0.021414518356323242,0.023744165897369385,0.2353479854973911,0.39638800995302426
270,True,0.17820501327514648,0.2718103528022766,0.0799475908279419,0.05867350101470947,0.07052427530288696,0.8885198520352328,0.37519423281794717
371,True,0.08894622325897217,0.1570027470588684,0.05739331245422363,0.0146140456199646,0.020673155784606934,0.812221088366937,0.2949299325207415
459,True,0.178716778755188,0.23835128545761108,0.086090087890625,0.08734935522079468,0.07806837558746338,0.9275232827790904,1.389969617286165
463,True,0.18602842092514038,0.20150423049926758,0.10723721981048584,0.09898453950881958,0.057983338832855225,0.8917717890300655,0.5958895877128738
542,True,0.08395963907241821,0.10626751184463501,0.057207465171813965,0.06090366840362549,0.13842636346817017,0.7606010473855722,0.06375195303222769
561,True,0.14553552865982056,0.1592111587524414,0.11748486757278442,0.15492773056030273,0.15443271398544312,0.8535100868689118,0.7674530160782949
652,True,0.13929760456085205,0.16570764780044556,0.07033967971801758,0.0657113790512085,0.05198466777801514,0.7409525086637936,0.9132579067052207
718,True,0.1539536714553833,0.2085096836090088,0.056192219257354736,0.0469626784324646,0.12212562561035156,0.8114196632891373,1.11739819650809
720,True,0.24766820669174194,0.239091157913208,0.12722492218017578,0.19436055421829224,0.17495101690292358,0.8135602830859988,1.5101615151893084
758,True,0.12474524974822998,0.2272573709487915,0.07894688844680786,0.09326910972595215,0.21574372053146362,1.0991634991224404,1.4452432646444557
786,True,0.12694555521011353,0.21512001752853394,0.09655994176864624,0.14427310228347778,0.11762893199920654,0.8311800552691958,0.5344389823099013
815,True,0.10282355546951294,0.1334283947944641,0.07337719202041626,0.04963362216949463,0.06467169523239136,0.8193860776424978,1.0575830970293831
822,True,0.1554049849510193,0.2186340093612671,0.09848189353942871,0.050566256046295166,0.035882413387298584,0.8302966484603215,0.6075636002824215
868,True,0.1601545810699463,0.22853171825408936,0.10801595449447632,0.03193873167037964,0.18909871578216553,0.9807130051489298,0.9041150149248995
913,True,0.1324518918991089,0.16717761754989624,0.07331573963165283,0.18409526348114014,0.140025794506073,0.8803134985466864,0.8990764133893434
926,True,0.07494747638702393,0.1388188600540161,0.038062453269958496,0.03439611196517944,0.04758024215698242,0.848472772475386,0.510537325145499
1036,True,0.10223966836929321,0.1338312029838562,0.06342703104019165,0.1806885004043579,0.238153338432312,0.8561981513669542,1.2136917445019813
1039,True,0.10595345497131348,0.17581021785736084,0.07935178279876709,0.061782896518707275,0.09459716081619263,0.9977744504411538,1.405624249346755
1092,True,0.0804486870765686,0.24498581886291504,0.05857211351394653,0.10718041658401489,0.19134646654129028,0.7795118551577094,0.9185231788917271
1162,True,0.15834158658981323,0.23404288291931152,0.07619583606719971,0.03199714422225952,0.22438323497772217,0.9824368972004401,1.14701463654656
1185,True,0.1301552653312683,0.16197597980499268,0.060557544231414795,0.05723518133163452,0.07965761423110962,0.8629232990906284,0.24643698045941798
1262,True,0.08201706409454346,0.12685269117355347,0.05539655685424805,0.024511754512786865,0.022840142250061035,1.0053019052265912,0.48416747112372915
1270,True,0.11323320865631104,0.1932392120361328,0.09372323751449585,0.03178530931472778,0.11756116151809692,0.7949408106153378,0.4720958312639716
1328,True,0.23370301723480225,0.3976668119430542,0.08679163455963135,0.08381503820419312,0.03263336420059204,0.7025904049103797,0.7345785965420544
1409,True,0.14828908443450928,0.22554916143417358,0.09897202253341675,0.04853630065917969,0.11628133058547974,0.7223593154836612,0.07244409020143416
1423,True,0.187597393989563,0.3262949585914612,0.10999339818954468,0.12692469358444214,0.13370060920715332,0.9793688381867462,1.187629328843552
1501,True,0.14084994792938232,0.30715835094451904,0.1394442319869995,0.17648029327392578,0.23454046249389648,0.9964775578388889,0.33720936478302244
1633,True,0.13761067390441895,0.20439183712005615,0.08996492624282837,0.03115558624267578,0.060292840003967285,0.97062160630966,1.3618717862413714
1751,True,0.11457842588424683,0.1905549168586731,0.07267272472381592,0.03122711181640625,0.0395546555519104,0.5012250885786407,0.2741548563709336
1843,True,0.17057311534881592,0.1837911605834961,0.10783147811889648,0.03643798828125,0.032067954540252686,0.90624468809963,1.023560414895091
1863,True,0.13895690441131592,0.2098703384399414,0.08627349138259888,0.06790345907211304,0.06970441341400146,0.8584935184152838,0.4143731443768889
1896,True,0.1139453649520874,0.18024784326553345,0.07518517971038818,0.02047431468963623,0.06480610370635986,0.8362508561962556,0.7592879827882469
2040,True,0.08020526170730591,0.14294767379760742,0.05674201250076294,0.03472858667373657,0.022605717182159424,0.7345684245189406,0.2589692348421776
2060,True,0.1013181209564209,0.129122793674469,0.05562788248062134,0.015472471714019775,0.07387709617614746,0.7236661937953633,0.1768274071330389
2113,True,0.11917901039123535,0.1395481824874878,0.047893643379211426,0.07086026668548584,0.04209417104721069,0.8474511269556804,0.43989526719214145
2134,True,0.17329424619674683,0.21238255500793457,0.11267596483230591,0.07148772478103638,0.09801721572875977,0.9142946399200407,1.0865522416724571
