problem_id,same_source,luar_avg_score,luar_tru_score,cisr_avg_score,cisr_tru_score,znorm_score,lex_score
96131878-d84a-11ec-bae7-6db9538db276,True,0.23179739713668823,0.23179739713668823,0.04687833786010742,0.03970992565155029,0.588249747768347,0.7483550278886036
969ef8a2-d84a-11ec-bae7-6db9538db276,True,0.4128657579421997,0.41286563873291016,0.5774746239185333,0.5491515100002289,1.008985871327456,0.20803487150943234
963e688e-d84a-11ec-bae7-6db9538db276,True,0.33960068225860596,0.3396006226539612,0.10564017295837402,0.07575398683547974,1.1403609816817024,1.3281248106364036
9676ce54-d84a-11ec-bae7-6db9538db276,True,0.4546339511871338,0.45463401079177856,0.04982602596282959,0.08501988649368286,1.005346399623905,1.3799621665781354
968fd138-d84a-11ec-bae7-6db9538db276,True,0.4200955629348755,0.4200955629348755,0.3093303442001343,0.34150630235671997,0.9876393636298297,1.2117702589793264
96285832-d84a-11ec-bae7-6db9538db276,True,0.44006186723709106,0.44006192684173584,0.45569634437561035,0.42813146114349365,0.9603483588399161,0.3638993752931051
95696d64-d84a-11ec-bae7-6db9538db276,True,0.4194602966308594,0.4194602966308594,0.9457539729773998,0.9023255780339241,0.9438309558972012,0.3407370509484905
974f59f4-d84a-11ec-bae7-6db9538db276,True,0.4708704948425293,0.4708705544471741,0.3957432508468628,0.39229995012283325,0.876942963532394,0.8530698084025846
995a5938-d84a-11ec-bae7-6db9538db276,True,0.4101191759109497,0.4101191759109497,0.13083207607269287,0.1686059832572937,0.9423902116807596,0.8432552338720563
96a60a2a-d84a-11ec-bae7-6db9538db276,True,0.4354395866394043,0.4354395270347595,0.4388364553451538,0.2680559754371643,1.114143674630244,1.124340999027753
966bbb7c-d84a-11ec-bae7-6db9538db276,True,0.541718602180481,0.5417186319828033,0.08900845050811768,0.09277176856994629,0.7796061728997544,0.2424553223337823
995f7eb8-d84a-11ec-bae7-6db9538db276,True,0.4030458927154541,0.4030458927154541,0.4257439970970154,0.6102021634578705,1.028003157803146,0.45133850376351325
9a1a01de-d84a-11ec-bae7-6db9538db276,True,0.42625677585601807,0.4262567162513733,0.37772679328918457,0.3469997048377991,0.8543270606331577,0.2347318256324269
9697f67e-d84a-11ec-bae7-6db9538db276,True,0.6138847768306732,0.6659608781337738,0.49433547258377075,0.6184192597866058,1.0692614672779568,1.1248214335098705
9a16b4c0-d84a-11ec-bae7-6db9538db276,True,0.19626545906066895,0.19626539945602417,0.3039196729660034,0.3410544991493225,1.005336876489372,0.9227778439997165
9736bc78-d84a-11ec-bae7-6db9538db276,True,0.3660575747489929,0.3660575747489929,0.31968986988067627,0.3490973711013794,0.8196514747806904,1.5064710708441869
97312eac-d84a-11ec-bae7-6db9538db276,True,0.16123127937316895,0.1612311601638794,0.1339697241783142,0.17011994123458862,0.8403062618119147,0.5294362075369459
9708efa0-d84a-11ec-bae7-6db9538db276,True,0.3147851824760437,0.3147852420806885,0.1216927170753479,0.14638584852218628,0.8376557312614044,0.5767031846270328
99fd0408-d84a-11ec-bae7-6db9538db276,True,0.4863922595977783,0.48639237880706787,0.41444194316864014,0.4403231739997864,0.9776688964155906,0.6740944669004361
98debf6c-d84a-11ec-bae7-6db9538db276,True,0.3725419044494629,0.37254196405410767,0.5101406574249268,0.9186502397060394,0.7740408829038155,1.6485296652082506
96f5de88-d84a-11ec-bae7-6db9538db276,True,0.2516530156135559,0.2516530156135559,0.6832468509674072,0.6356978714466095,0.8825686534744557,1.240934574742979
96794e36-d84a-11ec-bae7-6db9538db276,True,0.19624102115631104,0.1962408423423767,0.13672339916229248,0.1099814772605896,0.7823563807484503,0.9813282172659058
96743e46-d84a-11ec-bae7-6db9538db276,True,0.49456119537353516,0.4945611357688904,0.583862692117691,0.5397545099258423,0.9684231816575429,1.487806786620364
99ace2c0-d84a-11ec-bae7-6db9538db276,True,0.41858983039855957,0.4038683772087097,0.5655090808868408,0.1101386547088623,0.9238660708597307,1.0359466486438598
9688f566-d84a-11ec-bae7-6db9538db276,True,0.26977354288101196,0.26977360248565674,0.1742870807647705,0.14240193367004395,0.957373131218114,1.1693507419154061
9991c3e6-d84a-11ec-bae7-6db9538db276,True,0.47609424591064453,0.47609442472457886,0.09047567844390869,0.1182587742805481,1.0755171281351366,1.231713149230335
9750c334-d84a-11ec-bae7-6db9538db276,True,0.5162675678730011,0.5162676274776459,0.43533116579055786,0.612349659204483,0.8378443275696976,0.7503252767922962
959b3880-d84a-11ec-bae7-6db9538db276,True,0.28741008043289185,0.2874101400375366,0.06293946504592896,0.08485132455825806,0.7997296313555573,0.8512856490034947
97590d00-d84a-11ec-bae7-6db9538db276,True,0.653985321521759,0.6539852917194366,0.5755480229854584,0.5762341618537903,1.0668638052320822,0.262940409577998
98e5a34a-d84a-11ec-bae7-6db9538db276,True,0.5574978590011597,0.5574978888034821,0.31378626823425293,0.43630450963974,0.48163678724569414,1.2899416249004272
986dc2da-d84a-11ec-bae7-6db9538db276,True,0.21109455823898315,0.22010421752929688,0.030164122581481934,0.05355459451675415,0.8325378083890508,1.0174331535980834
996f2908-d84a-11ec-bae7-6db9538db276,True,0.3141770362854004,0.3141772150993347,0.4800024628639221,0.6199298799037933,0.5593974349350876,0.25228211296488656
966da5d6-d84a-11ec-bae7-6db9538db276,True,0.2892705798149109,0.2892705202102661,0.02797156572341919,0.043677687644958496,0.8639323377395904,0.2528572167272425
99872c7e-d84a-11ec-bae7-6db9538db276,True,0.3245006799697876,0.3245006799697876,0.3939650058746338,0.7343019247055054,0.9945165568108737,0.391722340409307
99cff01c-d84a-11ec-bae7-6db9538db276,True,0.24920696020126343,0.31183308362960815,0.5895476043224335,0.38881850242614746,0.7690485589808235,0.19998316181440667
95763f26-d84a-11ec-bae7-6db9538db276,True,0.4682798981666565,0.4682798981666565,0.32920682430267334,0.2993417978286743,0.7863095965852176,0.615608581112101
975dfe46-d84a-11ec-bae7-6db9538db276,True,0.3390706181526184,0.33907073736190796,0.030864477157592773,0.038416266441345215,1.1288985718870823,0.6352621602686068
99b762e0-d84a-11ec-bae7-6db9538db276,True,0.47859376668930054,0.47859370708465576,0.22534745931625366,0.23276972770690918,0.9596691730642176,1.6728775245616945
99b41216-d84a-11ec-bae7-6db9538db276,True,0.412354052066803,0.4123539924621582,0.16576462984085083,0.16037225723266602,0.8328482149895264,0.8992140411769637
9702080c-d84a-11ec-bae7-6db9538db276,True,0.3392171859741211,0.33921730518341064,0.24282556772232056,0.13952761888504028,1.0446700890705347,1.3130254388650642
9692965c-d84a-11ec-bae7-6db9538db276,True,0.37209272384643555,0.37209272384643555,0.1286981701850891,0.12436610460281372,1.0128242080455525,1.024063809380716
999290b4-d84a-11ec-bae7-6db9538db276,True,0.28657275438308716,0.28657275438308716,0.14745289087295532,0.1637062430381775,1.00649702697735,0.4734296441943675
96e7f76e-d84a-11ec-bae7-6db9538db276,True,0.4570654630661011,0.5103850066661835,0.21814513206481934,0.293631911277771,1.0823888581692365,0.5196578814161334
99c4e55a-d84a-11ec-bae7-6db9538db276,True,0.40964972972869873,0.40964972972869873,0.8341788798570633,0.8669743835926056,1.0127576991793044,1.4198478749840104
9856d6a6-d84a-11ec-bae7-6db9538db276,True,0.4257804751396179,0.4257805347442627,0.33267152309417725,0.34788697957992554,1.0648154904726577,1.1532200943770485
99ab552c-d84a-11ec-bae7-6db9538db276,True,0.26385509967803955,0.2638551592826843,0.052535831928253174,0.059778451919555664,0.6562388444891727,0.43463843911176325
95dd94aa-d84a-11ec-bae7-6db9538db276,True,0.550873726606369,0.5508737564086914,0.1338825225830078,0.24097919464111328,1.0515959590444501,1.4705452429473571
96ef5612-d84a-11ec-bae7-6db9538db276,True,0.610830694437027,0.6108306646347046,0.2743462920188904,0.23298007249832153,1.0364566451361945,1.0802288111223781
956c69c4-d84a-11ec-bae7-6db9538db276,True,0.40920954942703247,0.40920954942703247,0.37016433477401733,0.3066943287849426,0.9960231998324686,0.8955571236104805
98d201b4-d84a-11ec-bae7-6db9538db276,True,0.3334968090057373,0.3334968090057373,0.04883134365081787,0.03902500867843628,0.8839449423161796,0.5045350625032221
99dca0be-d84a-11ec-bae7-6db9538db276,True,0.2616702914237976,0.29482799768447876,0.6932715773582458,0.6917997896671295,0.8886786990429676,0.25802564333416345
9975efae-d84a-11ec-bae7-6db9538db276,True,0.48228341341018677,0.48228341341018677,0.1247795820236206,0.1063949465751648,0.6668438814744665,0.8144844390764541
98abf8f2-d84a-11ec-bae7-6db9538db276,True,0.2964596152305603,0.30051523447036743,0.32306206226348877,0.4793297052383423,0.8945258694401277,0.37731500398395834
9942f6ee-d84a-11ec-bae7-6db9538db276,True,0.4428062438964844,0.4428063631057739,0.09831780195236206,0.057438671588897705,1.1089770082550192,1.4863815357553156
96ed6f8c-d84a-11ec-bae7-6db9538db276,True,0.32857590913772583,0.3285760283470154,0.1726570725440979,0.15418630838394165,0.7336808149308482,0.05723919141255329
999a3bac-d84a-11ec-bae7-6db9538db276,True,0.4639742970466614,0.4639742970466614,0.6918936669826508,0.8433100432157516,0.9631454972326344,0.5234809999410919
9614aa44-d84a-11ec-bae7-6db9538db276,True,0.3402947783470154,0.3402947783470154,0.6297370195388794,0.6535050570964813,0.9444714750617146,1.5001130016903468
967c6bfc-d84a-11ec-bae7-6db9538db276,True,0.4945186376571655,0.4945186972618103,0.6470528841018677,0.5395185947418213,0.9712068748224084,1.798936321161291
963e70e0-d84a-11ec-bae7-6db9538db276,True,0.3544970750808716,0.3544970750808716,0.160561203956604,0.16552001237869263,0.9190263309499467,0.6989883155494369
9717a3c4-d84a-11ec-bae7-6db9538db276,True,0.276039183139801,0.276039183139801,0.16018658876419067,0.17310333251953125,1.0964738035231052,0.22137006109606783
9840dcd4-d84a-11ec-bae7-6db9538db276,True,0.33136868476867676,0.33136868476867676,0.470727801322937,0.5280524492263794,0.9379027134096628,0.6436049806240589
98bee0c0-d84a-11ec-bae7-6db9538db276,True,0.3723680377006531,0.3723679184913635,0.09282469749450684,0.09416615962982178,1.0735201791982152,1.450492479437703
963df4d0-d84a-11ec-bae7-6db9538db276,True,0.4091493487358093,0.4091493487358093,0.35438746213912964,0.2182738184928894,1.1280218718188002,1.2557759396095185
98137b9a-d84a-11ec-bae7-6db9538db276,True,0.5997313857078552,0.5997313559055328,1.1010963022708893,1.2821111381053925,0.43719398716077007,0.6537685573643136
96880980-d84a-11ec-bae7-6db9538db276,True,0.5191419720649719,0.5191419422626495,0.35952824354171753,0.31666529178619385,1.0854460253993121,1.0067370724308176
953e999a-d84a-11ec-bae7-6db9538db276,True,0.5176541209220886,0.5176541209220886,1.22846519947052,1.2041788846254349,0.9515881645583819,0.6949391507574775
9671e66e-d84a-11ec-bae7-6db9538db276,True,0.4290907382965088,0.4290907382965088,0.7151481211185455,0.8108820468187332,0.9549977681411819,0.6661713996943079
976479b0-d84a-11ec-bae7-6db9538db276,True,0.42523664236068726,0.46979957818984985,0.4076261520385742,0.16338282823562622,1.2973641650969117,1.2617583782087198
98bf2cc4-d84a-11ec-bae7-6db9538db276,True,0.4424291253089905,0.4424291253089905,0.5130171775817871,0.5692270696163177,0.9948605638190354,1.1649863797426334
9892bb44-d84a-11ec-bae7-6db9538db276,True,0.2208675742149353,0.1916690468788147,0.22936517000198364,0.11635273694992065,0.8108112395582614,0.1377060181637365
9a21a4ca-d84a-11ec-bae7-6db9538db276,True,0.5591597855091095,0.5591596961021423,0.5175124108791351,0.5644203722476959,1.013418748069074,1.500040285003632
99ee1d30-d84a-11ec-bae7-6db9538db276,True,0.3238528370857239,0.3238528370857239,0.032162368297576904,0.03031158447265625,0.8451585357767749,0.712588423129817
9a000a18-d84a-11ec-bae7-6db9538db276,True,0.45089441537857056,0.450894296169281,0.48408955335617065,0.5774872303009033,1.109336363213632,0.45709573673329584
9593a1ce-d84a-11ec-bae7-6db9538db276,True,0.5225322544574738,0.5225321650505066,0.11691224575042725,0.09917402267456055,0.7065649193610353,0.7656886925861541
95a942f4-d84a-11ec-bae7-6db9538db276,True,0.4327107071876526,0.4327107071876526,0.19731098413467407,0.20926231145858765,0.610927741418406,0.9650039800489937
95a6b9bc-d84a-11ec-bae7-6db9538db276,True,0.4277530312538147,0.4277529716491699,0.10106617212295532,0.09715026617050171,0.6769509601165851,0.2330233556430299
99ff48da-d84a-11ec-bae7-6db9538db276,True,0.4623788595199585,0.4623788595199585,0.16402959823608398,0.13983303308486938,0.971819322910846,1.3795077574481467
982eba9a-d84a-11ec-bae7-6db9538db276,True,0.2546743154525757,0.25467443466186523,0.15615099668502808,0.15138638019561768,0.7364234992437692,0.6862650335165275
9868d39c-d84a-11ec-bae7-6db9538db276,True,0.3024650812149048,0.30246502161026,0.1710260510444641,0.18009424209594727,1.190539052482171,1.1755146100652831
968ff474-d84a-11ec-bae7-6db9538db276,True,0.5160782039165497,0.5160782635211945,0.48724913597106934,0.3925211429595947,0.9398035917261676,1.4238744159482082
956dafd2-d84a-11ec-bae7-6db9538db276,True,0.2118295431137085,0.2118295431137085,0.048269450664520264,0.05052447319030762,0.7993518887324758,0.5803940532455312
964212c2-d84a-11ec-bae7-6db9538db276,True,0.21812587976455688,0.28793323040008545,0.0843239426612854,0.10678786039352417,0.9377731297976941,0.6689558693647567
9638f3ea-d84a-11ec-bae7-6db9538db276,True,0.5960551798343658,0.5960551798343658,0.2182753086090088,0.23463231325149536,0.9930093679869072,0.7116151688818044
98e571cc-d84a-11ec-bae7-6db9538db276,True,0.32505136728286743,0.32505136728286743,0.3352499008178711,0.3099924325942993,1.0713370313390176,1.217623044594318
9649fc80-d84a-11ec-bae7-6db9538db276,True,0.500753790140152,0.5007537305355072,0.2389822006225586,0.28007078170776367,0.9931529603758883,1.5713164994369433
98174ca2-d84a-11ec-bae7-6db9538db276,True,0.3060489296913147,0.3060489892959595,0.4098486304283142,0.5491397380828857,1.0716634798373177,0.9356705659964478
994f3094-d84a-11ec-bae7-6db9538db276,True,0.436160683631897,0.436160683631897,1.046100839972496,1.0596559569239616,0.7984119095743051,0.6565488299582714
969f5e46-d84a-11ec-bae7-6db9538db276,True,0.33686745166778564,0.3368673324584961,0.09027224779129028,0.09562897682189941,1.0142023253900327,1.257910951451374
962e1664-d84a-11ec-bae7-6db9538db276,True,0.36127448081970215,0.3618818521499634,0.46808958053588867,0.26513922214508057,1.058077404061978,1.4866878563117036
96abb664-d84a-11ec-bae7-6db9538db276,True,0.22500622272491455,0.22500622272491455,0.15648490190505981,0.14669877290725708,0.858068676949629,0.45147762927049206
98837d64-d84a-11ec-bae7-6db9538db276,True,0.3852810263633728,0.4433630704879761,0.3836584687232971,0.1702062487602234,1.3257207924442622,1.4987751198926649
