problem_id,same_source,luar_avg_score,luar_tru_score,luar_win_score,cisr_avg_score,cisr_tru_score,znorm_score,lex_score
97,True,0.10959815979003906,0.15918833017349243,0.08382308483123779,0.05813169479370117,0.05859154462814331,0.7829256188683773,0.43588861240263366
107,True,0.10914289951324463,0.15501809120178223,0.04185223579406738,0.01845264434814453,0.04158055782318115,0.8073267450333226,0.20640463290120226
139,True,0.29608577489852905,0.3306958079338074,0.17644798755645752,0.07372176647186279,0.06477582454681396,1.0548222017387852,1.7941786672741642
433,True,0.16688573360443115,0.19849002361297607,0.0549548864364624,0.04498392343521118,0.20004993677139282,0.8665314954199961,0.5319938933124677
471,True,0.12986958026885986,0.17289018630981445,0.0553971529006958,0.019381403923034668,0.03626430034637451,0.8897719277268188,0.9592942791813599
595,True,0.1426963210105896,0.17061060667037964,0.09794610738754272,0.07701003551483154,0.1412256956100464,0.9005846745982011,0.8556505638563031
613,True,0.1911669373512268,0.2788592576980591,0.10033959150314331,0.08013540506362915,0.1942688226699829,0.9708727339792336,0.3692267657083582
705,True,0.18924719095230103,0.19877153635025024,0.09794014692306519,0.07601690292358398,0.03578835725784302,0.9668060077683116,0.434511200367651
772,True,0.22682243585586548,0.27066463232040405,0.11714011430740356,0.18398261070251465,0.13888341188430786,0.987879110872278,0.6004970782605024
813,True,0.15162765979766846,0.13411128520965576,0.07533246278762817,0.05654251575469971,0.1845245361328125,0.6605389690886826,0.7506358568921853
828,True,0.1358911395072937,0.23244810104370117,0.0741460919380188,0.06948858499526978,0.03749018907546997,0.6537165494052353,0.19602686669861535
958,True,0.13946270942687988,0.16810673475265503,0.09297704696655273,0.09724056720733643,0.19090408086776733,0.9368402008393664,0.7949812253689368
1038,True,0.09149545431137085,0.12105613946914673,0.05661427974700928,0.249498188495636,0.17779523134231567,0.7537027414353942,0.5802045131935063
1056,True,0.26349568367004395,0.30787330865859985,0.16619187593460083,0.06552600860595703,0.0942603349685669,0.9909983512743707,1.3473419418967942
1165,True,0.3486671447753906,0.34446847438812256,0.13805460929870605,0.1351795196533203,0.1836085319519043,1.1191891977054904,0.7584857359806071
1181,True,0.17626088857650757,0.20271235704421997,0.10705393552780151,0.04897075891494751,0.07116234302520752,0.9524473404880784,0.3476316192103083
1364,True,0.11314427852630615,0.16538387537002563,0.08964413404464722,0.03386789560317993,0.033214569091796875,0.9380548161909188,0.34737559282916464
1509,True,0.16958510875701904,0.2894287705421448,0.12577062845230103,0.15770047903060913,0.36760008335113525,1.0494440664316995,0.9147234722938156
1550,True,0.28529465198516846,0.35900068283081055,0.13280194997787476,0.22612065076828003,0.28331154584884644,1.0858442291996444,1.074743702523585
1589,True,0.09408879280090332,0.16452890634536743,0.06920516490936279,0.0426483154296875,0.11245203018188477,0.9586230052658999,1.0752020173388068
1623,True,0.13870811462402344,0.1775672435760498,0.07860493659973145,0.040063440799713135,0.06717222929000854,0.8536292220679054,1.275903783198693
1675,True,0.1761019229888916,0.2347644567489624,0.08821028470993042,0.0350186824798584,0.04065263271331787,0.8403363295048532,1.071609480484804
1777,True,0.10008275508880615,0.12084192037582397,0.05501943826675415,0.010909855365753174,0.03481417894363403,0.8878874986433261,0.02864119645915042
1800,True,0.12811756134033203,0.10494428873062134,0.05378752946853638,0.05464667081832886,0.05426633358001709,0.8298303733569424,0.476493104479243
1863,True,0.13895690441131592,0.2098703384399414,0.08627349138259888,0.06790345907211304,0.06970441341400146,0.8584935184152838,0.4143731443768889
1995,True,0.15932762622833252,0.26462870836257935,0.06655216217041016,0.06060779094696045,0.0734294056892395,0.8581126340896748,0.3450358266478394
2066,True,0.10257828235626221,0.1875690221786499,0.07743793725967407,0.018987596035003662,0.015636801719665527,0.9157632885112342,0.5165319128484751
2115,True,0.18538415431976318,0.19807541370391846,0.12533825635910034,0.12393766641616821,0.15062278509140015,1.0341047535996533,0.41061067364205917
2189,True,0.08455371856689453,0.13067150115966797,0.06309795379638672,0.03153568506240845,0.13415861129760742,0.7133773610893873,0.4488553834188437
2326,True,0.22996830940246582,0.2616908550262451,0.07065171003341675,0.06220918893814087,0.08577084541320801,0.87241789662374,0.6321171743084417
