problem_id,same_source,luar_avg_score,luar_tru_score,luar_win_score,cisr_avg_score,cisr_tru_score,znorm_score,lex_score
7f2fdb68-d84b-11ec-9161-d308ad6bdb77,True,0.33315664529800415,0.35935819149017334,0.1429923176765442,0.0629500150680542,0.1386609673500061,0.6164962627128676,1.0910013580288618
7f3093f0-d84b-11ec-9161-d308ad6bdb77,True,0.2984147071838379,0.29841476678848267,0.21825236082077026,0.12970328330993652,0.16539978981018066,0.6444830611414345,0.7005186611302838
7f318396-d84b-11ec-9161-d308ad6bdb77,True,0.4942131042480469,0.49421316385269165,0.20671385526657104,0.06505000591278076,0.07319879531860352,0.9774567555763912,0.17653651219740618
7f31885a-d84b-11ec-9161-d308ad6bdb77,True,0.4213770627975464,0.42137694358825684,0.19283318519592285,0.3770463466644287,0.37748271226882935,1.1529865650266626,1.5744313063109576
7f323444-d84b-11ec-9161-d308ad6bdb77,True,0.503412514925003,0.5034124851226807,0.27952539920806885,0.15620052814483643,0.15838539600372314,1.0093644648135414,0.5928286453037113
7f324ccc-d84b-11ec-9161-d308ad6bdb77,True,0.4673824906349182,0.4673824906349182,0.3140687942504883,0.13158118724822998,0.13479691743850708,0.8671614390586003,1.3120886488193721
7f329f88-d84b-11ec-9161-d308ad6bdb77,True,0.3312961459159851,0.3312961459159851,0.1841181516647339,0.2713831067085266,0.2577328085899353,0.9606898748230369,1.2855351003926954
7f32df48-d84b-11ec-9161-d308ad6bdb77,True,0.364768922328949,0.364768922328949,0.24206197261810303,0.2380240559577942,0.1792256236076355,1.0758304802970329,0.7545026054174413
7f358f0e-d84b-11ec-9161-d308ad6bdb77,True,0.3645544648170471,0.40395838022232056,0.20451796054840088,0.19443953037261963,0.21344619989395142,0.9390752103511868,0.8635686009972353
7f37eede-d84b-11ec-9161-d308ad6bdb77,True,0.35808390378952026,0.3580838441848755,0.21864187717437744,0.3246650695800781,0.34353649616241455,0.9321040913413232,1.5844114014325983
7f3c4858-d84b-11ec-9161-d308ad6bdb77,True,0.18734443187713623,0.18734431266784668,0.16282498836517334,0.2892041802406311,0.2960361838340759,0.836982684750843,0.2500492648456898
7f4209aa-d84b-11ec-9161-d308ad6bdb77,True,0.3426920771598816,0.3426920175552368,0.18918228149414062,0.1578102707862854,0.31641125679016113,1.0294097253801942,0.7782001477975724
7f438f1e-d84b-11ec-9161-d308ad6bdb77,True,0.26399707794189453,0.2639971375465393,0.18439781665802002,0.27679842710494995,0.28966689109802246,1.0105155726453883,1.707658443339005
7f43c510-d84b-11ec-9161-d308ad6bdb77,True,0.2124016284942627,0.2124016284942627,0.1780884861946106,0.11651420593261719,0.08355754613876343,0.9283314541577365,1.8073894776796549
7f43f76a-d84b-11ec-9161-d308ad6bdb77,True,0.4129776954650879,0.4129778742790222,0.28286659717559814,0.06757956743240356,0.13130980730056763,0.7699253195399925,0.38356181560704594
7f46b8f6-d84b-11ec-9161-d308ad6bdb77,True,0.35616761445999146,0.356167733669281,0.20437562465667725,0.13245314359664917,0.10281437635421753,0.48315274016256293,1.5550053048310866
7f4744d8-d84b-11ec-9161-d308ad6bdb77,True,0.48225778341293335,0.48225778341293335,0.29062533378601074,0.20237278938293457,0.22089308500289917,1.079531619248516,0.3178879893259743
7f4bbc84-d84b-11ec-9161-d308ad6bdb77,True,0.446952223777771,0.446952223777771,0.33626073598861694,0.650598406791687,0.48137980699539185,0.9892224838474584,0.654147190737743
7f4ccffc-d84b-11ec-9161-d308ad6bdb77,True,0.3134063482284546,0.31340622901916504,0.14087826013565063,0.08467435836791992,0.059350669384002686,0.8415773486883424,0.5109899396140477
7f4d185e-d84b-11ec-9161-d308ad6bdb77,True,0.5612832605838776,0.5612833499908447,0.31092679500579834,0.42414671182632446,0.5146275162696838,0.9432652577459941,0.9730890319485886
7f4d85d2-d84b-11ec-9161-d308ad6bdb77,True,0.41346096992492676,0.41346096992492676,0.32634472846984863,0.131341814994812,0.17227643728256226,0.9255392894685248,0.7261133771201337
7f51d16e-d84b-11ec-9161-d308ad6bdb77,True,0.4521239995956421,0.45212405920028687,0.29019981622695923,0.6783550679683685,0.6781919896602631,1.063459871024117,0.4410064271496519
7f5ef196-d84b-11ec-9161-d308ad6bdb77,True,0.2923213243484497,0.3931400179862976,0.029673397541046143,0.07729870080947876,0.1290144920349121,0.2720023633691404,0.4408762135673705
7f601bac-d84b-11ec-9161-d308ad6bdb77,True,0.03608447313308716,0.036084532737731934,0.03900641202926636,0.016206741333007812,0.009949028491973877,0.08691653625029927,0.10285301734957597
7f6a5928-d84b-11ec-9161-d308ad6bdb77,True,0.03608447313308716,0.036084532737731934,0.03900641202926636,0.016206741333007812,0.009949028491973877,0.08691653625029927,0.10285301734957597
